"SeqNum","MOSTYP","MOSHOO","MOPLHO","MSKB1","MHHUUR","MSKB2","MAUT2","MGEMOM","MINKGE","MAANTH","MSKC","MGODPR","MFWEKI","MGODRK","MSKA","MAUT1","MFALLE","MRELGE","MGEMLE","MAUT0","PPERSA","PWAPAR","PAANHA","AMOTSC","APERSA","AWAPAR","Resp"
1563,23,4,2,0,3,6,1,7,1,0,5,4,1,3,5,4,2,6,0,7,0,0,0,0,0,0,0
1564,14,2,2,0,6,3,2,3,0,0,4,7,0,2,6,3,1,3,0,6,0,0,0,0,0,0,0
1565,1,8,1,0,3,3,0,1,0,0,5,0,0,2,9,0,6,2,0,1,6,0,0,0,0,0,0
1566,20,4,1,1,4,5,0,6,1,0,3,9,2,2,8,1,0,6,0,4,0,0,0,0,0,0,0
1567,21,4,0,0,3,6,5,2,0,0,2,9,0,3,9,0,0,4,0,8,6,0,0,0,0,0,0
1568,8,10,1,1,2,6,1,3,0,0,5,2,2,2,9,0,4,4,0,4,5,0,0,0,0,0,0
1570,1,8,0,1,1,6,0,1,0,1,3,3,0,3,9,0,3,6,0,1,0,4,0,0,1,0,0
1571,41,8,2,1,5,4,0,1,0,2,4,1,1,3,7,2,3,6,0,2,0,0,0,0,0,0,0
1572,3,9,2,1,3,4,3,1,0,0,5,7,0,2,8,1,2,5,0,3,6,0,0,0,0,0,0
1574,35,6,1,0,2,5,1,4,1,1,4,6,1,2,6,3,3,2,1,2,6,0,0,0,0,0,0
1575,11,1,0,0,1,6,0,6,0,4,1,9,3,3,2,7,1,5,0,4,0,0,0,0,0,0,0
1576,3,9,0,0,2,5,0,5,0,5,1,9,3,3,2,7,2,5,0,3,7,0,0,1,0,0,0
1577,22,4,0,0,0,9,0,3,0,0,6,7,4,0,5,4,0,4,0,6,0,0,0,0,0,0,0
1578,10,1,1,0,4,4,3,3,1,2,3,5,2,1,6,3,1,3,1,3,0,0,0,0,0,0,0
1579,33,6,1,2,5,1,2,6,0,0,2,0,1,3,5,4,3,2,0,2,0,0,0,0,0,0,0
1581,24,4,0,4,6,3,6,2,0,0,2,9,2,0,2,7,0,3,1,6,0,0,0,0,0,0,0
1582,10,1,0,1,4,5,2,4,0,5,2,9,5,0,1,8,0,5,0,3,5,0,0,0,0,0,0
1583,33,6,1,2,5,1,2,6,0,0,2,0,1,3,5,4,3,2,0,2,6,0,0,0,0,0,0
1584,20,4,2,4,4,4,2,4,1,1,2,6,2,1,7,2,2,5,0,4,0,0,0,0,0,0,0
1585,4,9,0,0,3,4,0,3,0,2,7,5,2,4,7,2,6,2,0,6,0,4,0,0,1,0,0
1586,20,4,0,2,2,5,0,5,0,2,3,4,2,0,5,4,2,5,0,4,6,0,0,0,0,0,0
1587,3,9,1,1,4,4,2,3,0,2,3,6,2,1,5,4,3,2,0,3,0,3,0,0,1,0,0
1588,26,5,2,0,3,1,3,2,0,1,3,4,2,4,4,5,3,3,0,1,0,0,0,0,0,0,0
1589,19,3,2,2,6,3,2,7,0,0,0,9,2,0,7,2,0,6,0,7,6,0,0,0,0,0,0
1590,3,9,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,3,0,5,0,0,1,0,0
1591,20,4,0,0,3,6,1,5,0,1,5,0,0,4,5,4,5,4,0,4,0,0,0,0,0,0,0
1592,9,10,0,1,0,9,0,4,0,0,5,7,2,2,6,3,0,4,0,5,0,0,0,0,0,0,0
1593,12,2,2,1,4,4,4,4,0,0,2,9,3,0,3,6,1,3,0,8,6,0,0,0,0,0,1
1594,21,4,0,0,0,9,6,3,0,0,2,0,5,4,0,9,0,3,0,8,0,0,0,0,0,0,0
1596,8,10,1,4,3,4,2,3,0,0,5,2,0,2,9,0,2,2,0,4,6,0,0,0,0,0,0
1598,41,8,0,0,4,2,0,2,0,0,5,0,0,4,9,0,6,2,0,2,6,0,0,0,0,0,0
1599,3,9,1,0,3,5,1,2,0,1,5,7,0,2,7,2,0,4,0,3,5,0,0,0,0,0,0
1600,36,7,1,0,4,1,2,3,0,0,3,1,2,4,4,5,1,3,1,1,6,3,0,0,1,0,0
1601,2,8,1,0,3,3,1,3,1,0,5,4,0,3,6,3,3,3,0,1,6,0,2,0,0,0,0
1602,7,9,2,2,5,3,2,3,1,2,3,8,2,2,6,3,2,6,0,4,5,0,0,0,0,0,0
1603,8,10,0,0,4,5,0,0,0,0,6,4,3,3,9,0,4,5,0,3,6,0,0,0,0,0,0
1604,20,4,0,0,1,8,1,2,0,0,6,3,1,1,7,2,2,4,0,4,0,0,0,0,0,0,0
1605,20,4,2,2,3,4,3,4,0,0,4,4,0,0,7,2,1,5,0,4,0,0,0,0,0,0,0
1606,3,9,0,2,3,6,0,4,0,2,5,5,2,0,5,4,2,2,0,3,5,0,0,0,0,0,0
1607,9,10,1,1,1,8,0,1,0,0,5,1,1,2,9,0,2,6,0,5,5,0,0,0,0,0,0
1608,19,3,0,0,4,4,1,5,0,0,3,9,3,0,5,4,0,0,3,8,0,0,0,0,0,0,0
1609,3,9,0,1,1,5,0,2,0,0,5,3,1,2,8,1,2,6,0,3,0,0,0,0,0,0,0
1610,38,7,1,1,4,0,1,2,0,0,3,0,0,6,7,2,6,3,0,1,6,0,0,0,0,0,0
1612,7,9,1,1,6,2,2,2,0,2,3,6,0,5,7,2,2,3,2,4,6,0,0,0,0,0,0
1613,34,6,1,2,3,1,2,6,0,0,4,0,1,3,5,4,4,3,0,3,0,0,0,0,0,0,0
1614,8,10,2,1,4,3,2,5,0,0,4,2,1,3,6,3,5,2,0,4,6,0,0,0,0,0,0
1615,9,10,1,1,4,5,0,7,0,3,2,0,1,3,7,2,0,7,0,5,5,0,0,0,0,0,0
1616,1,8,2,2,3,4,0,3,0,0,5,0,1,5,8,1,6,2,0,1,0,3,0,0,1,0,0
1617,9,10,0,2,4,3,2,1,0,2,5,8,2,2,6,3,0,6,0,5,5,0,0,0,0,0,0
1618,14,2,1,2,5,4,2,5,1,0,3,1,1,3,5,4,2,3,0,6,6,0,0,0,0,0,1
1620,7,9,2,2,5,3,2,3,1,2,3,8,2,2,6,3,2,6,0,4,0,3,0,0,1,0,0
1621,5,9,1,1,4,4,2,3,0,2,3,6,2,1,5,4,3,2,0,5,0,0,0,0,0,0,0
1622,11,1,1,1,3,6,1,4,1,2,4,8,4,1,5,4,2,3,0,4,0,0,0,0,0,0,0
1624,2,8,3,1,5,2,1,4,2,1,3,4,0,3,6,3,3,2,0,1,6,0,0,0,0,0,1
1625,11,1,0,1,4,5,2,4,0,1,4,4,2,0,8,1,3,2,0,4,0,0,0,0,0,0,0
1626,17,3,1,1,5,4,0,8,0,0,5,4,2,1,5,4,0,9,0,8,5,0,0,0,0,0,0
1627,5,9,1,1,2,3,1,3,0,1,5,4,1,3,8,1,5,3,0,5,0,0,0,0,0,0,0
1628,20,4,1,2,4,4,1,5,0,0,5,1,2,2,8,1,2,5,1,4,6,2,0,0,1,0,1
1629,1,8,0,1,3,5,0,3,0,0,4,3,0,4,7,2,6,3,0,1,6,0,0,0,0,0,0
1630,3,9,0,0,6,3,0,5,0,0,4,6,0,2,6,3,2,4,0,3,6,0,0,0,0,0,0
1632,22,4,1,2,2,3,1,3,0,1,3,2,0,3,8,1,5,4,0,6,6,0,0,0,0,0,0
1633,24,4,0,1,4,5,5,3,0,0,1,0,0,2,4,5,1,2,0,6,5,0,0,0,0,0,0
1635,23,4,3,2,2,5,2,6,0,0,1,9,0,0,4,5,2,3,0,7,0,0,0,0,0,0,1
1636,9,10,2,0,3,6,2,4,0,0,5,9,0,0,7,2,0,5,0,5,0,0,0,0,0,0,0
1637,19,3,3,1,4,5,2,5,0,1,4,4,1,1,5,4,2,2,0,7,0,4,0,0,2,0,0
1638,3,9,0,2,7,2,0,0,0,0,9,6,0,0,9,0,0,9,0,3,0,0,0,0,0,0,0
1639,24,4,0,0,4,4,2,5,0,0,2,5,1,3,5,4,0,4,1,7,6,0,0,0,0,0,0
1641,8,10,0,0,5,4,0,0,0,2,9,0,2,4,7,2,9,0,0,3,0,3,0,0,1,0,0
1642,11,1,1,1,5,2,0,5,0,0,2,7,2,1,5,4,3,2,0,4,0,0,0,0,0,0,0
1643,8,10,2,0,3,6,1,6,0,0,2,2,0,2,6,3,3,3,0,4,0,0,0,0,0,0,0
1644,11,1,1,1,3,6,0,2,0,2,2,7,1,2,6,3,0,0,0,4,6,0,0,0,0,0,0
1645,23,4,2,0,0,8,2,4,0,0,5,5,0,0,7,2,0,4,0,7,6,3,0,0,1,0,0
1646,34,6,1,3,2,4,1,4,0,0,3,1,1,2,8,1,4,4,0,3,0,0,0,0,0,0,0
1647,23,4,2,0,3,6,1,7,1,0,5,4,1,3,5,4,2,6,0,7,0,0,0,0,0,0,0
1648,20,4,1,3,3,4,1,4,0,0,4,1,1,2,8,1,3,4,0,4,5,0,0,0,0,0,0
1651,22,4,0,0,3,6,2,5,0,2,3,6,2,0,6,3,2,4,0,6,6,0,0,0,0,0,0
1652,11,1,2,2,3,4,2,3,1,2,4,6,1,3,7,2,3,4,1,4,6,0,0,0,0,0,0
1653,13,2,0,2,4,4,2,2,4,0,4,5,2,2,6,3,3,4,0,6,0,0,0,0,0,0,0
1654,11,1,0,0,2,5,0,0,0,2,5,4,2,4,7,2,9,0,0,4,6,0,0,0,0,0,0
1655,9,10,0,2,5,3,3,3,0,0,2,8,0,3,6,3,6,3,0,5,5,0,0,0,0,0,0
1656,20,4,4,0,5,3,0,4,0,0,3,0,0,6,7,2,2,7,0,4,0,0,0,0,0,0,0
1657,17,3,1,1,3,4,3,4,1,0,2,6,2,2,6,3,2,3,1,8,5,0,0,0,0,0,0
1658,19,3,0,0,0,9,0,5,0,0,5,9,3,0,2,7,0,9,0,7,6,0,0,0,0,0,1
1659,3,9,4,5,5,2,0,4,0,0,5,0,2,2,9,0,0,6,0,3,6,0,0,0,0,0,0
1660,3,9,1,1,1,5,0,2,0,1,7,1,1,4,8,1,5,3,0,3,6,0,0,0,0,0,0
1661,3,9,0,0,2,5,1,3,0,2,5,7,1,3,7,2,3,3,0,3,0,0,0,0,0,0,0
1662,12,2,1,0,5,4,6,3,1,0,0,9,7,0,0,9,0,0,4,8,6,0,0,0,0,0,0
1664,3,9,0,0,0,8,3,4,0,0,5,7,1,1,6,3,2,4,0,3,6,0,0,0,0,0,0
1665,1,8,2,1,5,3,0,2,0,1,7,3,1,2,7,2,6,3,0,1,6,0,0,0,0,0,0
1666,19,3,2,2,6,3,6,3,0,0,3,9,1,2,7,2,0,0,0,7,6,0,0,0,0,0,0
1667,3,9,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,3,6,0,0,0,0,0,0
1668,3,9,0,0,3,6,0,0,0,3,6,0,2,0,9,0,3,5,0,3,6,0,0,0,0,0,1
1669,40,8,2,2,3,5,1,1,0,0,5,8,2,3,6,3,1,7,1,3,6,0,0,0,0,0,0
1670,34,6,0,6,5,2,0,5,0,0,4,0,3,3,9,0,5,2,0,3,6,0,0,0,0,0,0
1671,7,9,1,2,4,4,2,4,0,2,4,4,1,2,7,2,3,5,0,5,0,0,0,0,0,0,0
1672,19,3,1,1,3,4,3,4,1,0,2,6,2,2,6,3,2,3,1,7,6,0,0,0,0,0,1
1673,20,4,3,1,2,4,1,4,1,0,4,0,0,4,5,4,3,4,0,4,6,0,0,0,0,0,0
1675,9,10,1,0,3,5,0,2,0,3,3,6,2,3,7,2,5,4,0,5,0,0,0,0,0,0,0
1676,1,8,1,2,2,3,1,3,0,1,3,2,0,3,8,1,5,4,0,1,5,0,0,0,0,0,0
1677,6,9,0,0,3,4,0,5,0,0,5,5,2,0,7,2,0,3,0,3,6,0,0,0,0,0,1
1678,4,9,0,0,3,4,0,3,0,2,7,5,2,4,7,2,6,2,0,6,0,0,0,0,0,0,0
1679,9,10,2,3,6,2,1,4,1,1,5,1,1,4,8,1,6,3,0,5,6,0,0,0,0,0,0
1680,24,4,4,0,0,5,4,0,0,0,3,0,0,2,6,3,6,0,0,6,0,0,0,0,0,0,0
1682,41,8,0,0,3,4,1,4,0,1,4,5,0,3,7,2,4,3,1,2,0,0,0,0,0,0,0
1684,21,4,2,1,3,6,2,5,0,0,3,8,0,1,5,4,0,5,0,8,5,0,0,0,0,0,0
1685,34,6,2,2,4,3,1,3,1,0,5,3,1,2,7,2,3,4,0,3,0,0,0,0,0,0,0
1686,34,6,4,2,4,0,0,7,0,0,4,0,0,2,9,0,4,4,0,3,6,0,0,0,0,0,0
1687,7,9,1,1,5,3,1,5,0,1,3,6,0,5,7,2,3,3,1,4,0,0,0,0,0,0,0
1688,24,4,2,1,2,6,2,5,0,0,3,3,1,2,5,4,1,4,0,6,0,0,0,0,0,0,0
1689,11,1,0,2,3,6,0,4,0,2,5,5,2,0,5,4,2,2,0,4,6,0,0,0,0,0,0
1690,16,2,2,0,4,4,1,4,0,0,5,3,2,3,7,2,3,3,0,3,7,0,0,2,0,0,0
1691,37,7,1,0,2,0,2,2,1,0,2,0,0,5,8,1,5,4,0,1,0,0,0,0,0,0,0
1692,11,1,0,0,0,9,0,3,0,3,7,6,3,0,9,0,3,6,0,5,0,0,0,0,0,0,0
1693,24,4,0,4,4,3,6,2,0,0,2,2,2,0,3,6,2,2,0,6,6,0,2,1,0,0,0
1694,41,8,1,1,4,5,1,3,0,1,3,7,0,5,7,2,2,2,1,2,0,0,0,0,0,0,0
1695,24,4,2,1,4,3,2,6,0,0,3,2,1,1,8,1,0,5,0,6,0,0,0,0,0,0,0
1696,4,9,2,1,0,9,0,0,0,0,5,0,2,2,7,2,0,4,0,6,5,0,0,0,0,0,0
1697,13,2,1,1,2,5,1,3,1,1,5,4,2,2,7,2,4,4,1,6,0,0,0,0,0,0,0
1698,14,2,1,1,3,4,2,4,1,1,4,4,1,3,6,3,3,3,1,6,0,0,0,0,0,0,0
1699,9,10,1,1,4,3,2,3,2,0,4,6,0,0,5,4,2,4,0,5,6,0,0,0,0,0,0
1700,17,3,0,0,3,5,7,2,0,0,0,9,2,0,2,7,1,2,1,8,6,0,0,0,0,0,1
1701,16,2,2,1,5,2,4,3,2,0,2,8,1,3,5,4,1,2,1,3,6,0,0,0,0,0,0
1702,12,2,2,0,6,3,4,5,0,0,2,9,3,0,5,4,0,2,0,8,0,0,0,0,0,0,0
1703,24,4,2,2,0,3,0,9,0,0,6,0,0,6,8,1,0,3,0,7,6,0,0,0,0,0,0
1704,14,2,0,0,6,3,0,6,0,0,2,8,2,0,7,2,1,6,2,6,6,0,0,0,0,0,0
1705,4,9,0,2,4,5,0,2,2,0,5,7,4,0,9,0,0,5,0,6,6,0,0,0,0,0,0
1706,11,1,1,1,5,3,0,3,0,2,4,6,2,2,6,3,2,7,0,4,6,0,0,0,0,0,0
1707,11,1,0,0,1,6,0,6,0,4,1,9,3,3,2,7,1,5,0,4,0,0,0,0,0,0,0
1708,3,9,0,2,5,4,0,3,0,0,5,9,4,2,6,3,2,5,0,3,6,0,0,0,0,0,0
1709,1,8,4,0,3,6,0,4,0,0,5,0,3,2,6,3,0,4,0,1,0,0,0,0,0,0,0
1710,8,10,3,0,0,7,0,6,0,0,3,5,0,0,7,2,0,7,0,4,0,0,0,0,0,0,0
1711,14,2,1,1,3,4,2,3,0,0,4,4,1,3,7,2,3,2,0,6,0,0,0,0,0,0,0
1712,11,1,1,1,2,7,0,2,0,4,4,8,1,1,8,1,2,3,0,4,6,0,0,0,0,0,0
1713,11,1,1,1,5,3,0,3,0,2,4,6,2,2,6,3,2,7,0,4,0,0,0,0,0,0,0
1715,15,2,2,1,4,3,2,4,1,1,4,5,1,3,6,3,4,2,0,6,0,0,0,0,0,0,0
1716,23,4,3,2,2,5,2,6,0,0,1,9,0,0,4,5,2,3,0,7,0,0,0,0,0,0,0
1717,7,9,0,2,3,6,3,5,0,0,2,1,0,0,5,4,2,3,0,4,0,0,0,0,0,0,0
1718,1,8,0,1,2,6,0,3,0,2,4,2,0,3,9,0,7,2,0,1,6,0,0,0,0,0,0
1719,15,2,5,0,6,3,2,5,2,1,2,7,0,2,5,4,1,1,0,6,6,0,0,0,0,0,0
1720,20,4,0,1,1,8,1,4,0,0,4,3,0,0,4,5,3,1,0,4,0,0,0,0,0,0,0
1721,6,9,0,0,5,4,0,0,0,0,5,0,0,3,7,2,0,4,0,3,6,0,0,0,0,0,0
1722,23,4,0,0,4,4,4,3,0,0,2,9,0,0,4,5,0,5,0,7,6,0,0,0,0,0,0
1723,41,8,1,1,2,4,0,1,0,0,2,1,2,4,7,2,7,2,0,2,0,0,0,0,0,0,0
1724,3,9,0,2,5,4,0,3,0,0,5,9,4,2,6,3,2,5,0,3,6,0,0,0,0,0,0
1725,1,8,0,0,5,4,0,0,0,0,5,0,0,3,7,2,1,4,0,1,6,0,0,0,0,0,0
1726,14,2,2,1,4,5,0,9,2,0,5,9,1,3,5,4,3,2,1,6,6,0,0,0,0,0,0
1727,5,9,0,3,4,5,2,2,0,0,6,6,0,4,6,3,5,0,0,6,0,4,0,0,1,0,0
1728,19,3,0,0,2,6,2,6,0,0,1,9,3,2,5,4,1,4,0,7,5,0,0,0,0,0,0
1729,34,6,4,2,4,0,0,7,0,0,4,0,0,2,9,0,4,4,0,3,0,0,0,0,0,0,0
1730,22,4,1,2,2,3,1,3,0,1,3,2,0,3,8,1,5,4,0,6,0,0,0,0,0,0,0
1731,19,3,1,1,2,7,5,3,1,0,2,8,0,2,5,4,1,2,1,7,0,0,0,0,0,0,0
1732,6,9,0,0,6,3,0,5,0,0,4,6,0,2,6,3,2,4,0,3,6,0,0,0,0,0,0
1733,19,3,1,1,0,9,3,6,0,0,0,9,2,1,5,4,0,0,4,7,7,0,0,0,0,0,0
1734,1,8,2,2,3,6,1,3,0,0,6,1,1,4,8,1,3,5,0,1,0,0,0,0,0,0,0
1735,3,9,0,0,6,3,0,5,0,0,4,6,0,2,6,3,2,4,0,3,6,0,0,0,0,0,0
1736,4,9,0,0,0,9,0,4,2,0,7,2,5,0,7,2,4,2,0,6,0,0,0,0,0,0,0
1737,22,4,4,0,2,3,2,3,0,0,0,9,2,4,5,4,3,5,0,6,6,0,0,0,0,0,0
1738,3,9,2,2,3,3,0,5,0,0,3,9,1,3,5,4,5,4,0,4,0,0,0,0,0,0,0
1739,41,8,2,1,5,4,0,1,0,2,4,1,1,3,7,2,3,6,0,2,0,0,0,0,0,0,0
1740,1,8,1,1,3,6,0,0,0,0,3,3,2,1,5,4,7,2,0,1,6,4,0,0,2,0,0
1741,3,9,2,1,3,4,1,3,1,1,4,5,2,2,7,2,1,4,0,3,6,0,0,0,0,0,1
1742,3,9,1,1,1,8,0,4,0,0,5,7,4,0,9,0,1,7,0,3,0,0,0,0,0,0,0
1743,19,3,0,0,5,4,7,2,1,0,0,9,2,0,2,7,0,3,0,7,0,0,0,0,0,0,0
1744,33,6,1,1,4,4,1,2,0,1,6,4,2,3,6,3,2,5,0,2,6,0,0,0,0,0,0
1745,19,3,0,1,3,4,0,5,0,0,0,9,2,2,6,3,0,5,0,7,5,0,0,0,0,0,0
1747,9,10,1,1,4,3,2,3,2,0,4,6,0,0,5,4,2,4,0,5,6,0,0,0,0,0,0
1748,2,8,0,1,3,3,2,3,1,1,3,6,1,2,6,3,3,4,0,1,6,0,0,0,0,0,0
1749,5,9,1,1,5,0,0,0,1,1,0,5,1,2,5,4,3,6,0,5,0,0,0,0,0,0,0
1750,3,9,1,0,3,6,1,2,0,1,6,8,0,1,8,1,0,2,0,3,6,0,0,0,0,0,0
1751,5,9,1,0,5,3,1,5,0,0,4,1,1,1,4,5,2,5,0,5,6,0,0,0,0,0,0
1752,14,2,2,0,5,3,3,5,0,1,3,7,0,2,4,5,2,2,2,6,6,0,0,0,0,0,0
1753,3,9,1,0,4,4,0,4,0,0,4,9,1,2,6,3,0,5,0,3,5,0,0,0,0,0,0
1754,34,6,2,4,7,0,0,4,0,0,5,9,0,4,9,0,0,2,0,3,0,0,0,0,0,0,0
1756,23,4,0,2,2,6,2,4,0,0,4,9,0,0,5,4,2,4,0,7,5,0,0,0,0,0,0
1757,34,6,2,1,4,1,1,4,1,0,7,1,0,3,7,2,4,0,0,3,6,0,0,0,0,0,0
1758,5,9,2,0,4,4,0,3,0,0,4,9,1,2,7,2,0,7,0,5,6,0,0,0,0,0,0
1759,34,6,1,3,3,2,2,4,0,0,5,1,0,3,8,1,6,3,1,3,6,0,0,0,0,0,0
1760,34,6,1,1,4,2,2,6,1,1,2,2,1,2,7,2,1,6,0,3,6,0,0,0,0,0,0
1762,3,9,0,2,3,6,0,4,0,2,5,5,2,0,5,4,2,2,0,3,0,0,0,0,0,0,0
1763,19,3,1,1,3,6,3,4,1,0,2,8,0,1,4,5,1,4,1,7,0,0,0,0,0,0,0
1764,8,10,2,1,4,3,1,1,0,0,8,6,1,1,8,1,0,7,0,4,0,0,0,0,0,0,1
1765,36,7,1,2,3,2,2,5,0,0,3,1,0,4,8,1,6,2,1,1,0,0,0,0,0,0,0
1766,19,3,3,0,0,9,2,3,0,0,4,7,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0
1767,20,4,2,1,3,6,2,5,1,0,3,2,2,3,7,2,2,3,0,4,0,0,0,0,0,0,0
1768,5,9,1,0,2,5,4,4,2,0,2,8,1,2,5,4,2,3,0,5,0,0,0,0,0,0,0
1769,8,10,0,2,3,3,2,4,1,0,3,1,1,5,8,1,5,4,0,4,6,0,0,0,0,0,0
1770,5,9,1,0,5,3,1,5,0,0,4,1,1,1,4,5,2,5,0,5,6,0,0,0,0,0,0
1771,12,2,0,0,0,9,4,5,0,0,0,9,2,0,0,9,0,2,0,8,7,0,5,0,0,0,0
1772,17,3,1,0,2,7,7,2,0,0,1,9,1,0,1,8,0,1,1,8,0,0,0,0,0,0,0
1773,24,4,1,0,4,5,0,5,0,0,4,9,2,2,5,4,0,3,0,6,0,3,0,0,1,0,0
1774,21,4,1,1,2,7,3,5,0,0,2,8,0,0,5,4,2,4,0,8,0,4,0,0,2,0,0
1775,8,10,0,0,4,5,0,0,0,0,6,4,3,3,9,0,4,5,0,3,6,0,0,0,0,0,0
1776,38,7,3,0,6,1,2,4,1,2,2,1,0,1,7,2,2,7,0,1,0,0,0,0,0,0,0
1777,8,10,0,0,3,6,2,5,0,2,3,6,2,0,6,3,2,4,0,4,6,0,0,0,0,0,0
1778,20,4,0,0,1,8,1,2,0,0,6,3,1,1,7,2,2,4,0,4,5,0,0,0,0,0,0
1779,5,9,0,3,3,2,3,6,0,0,0,2,2,0,5,4,0,0,0,5,6,0,0,0,0,0,0
1780,3,9,0,0,3,6,0,4,0,0,5,9,0,0,9,0,1,5,0,3,0,0,0,0,0,0,0
1781,22,4,2,0,7,2,0,1,0,0,8,8,2,2,7,2,0,3,0,6,6,0,0,0,0,0,0
1782,19,3,0,0,0,9,2,7,0,0,0,9,4,0,0,9,0,4,0,8,5,0,0,0,0,0,0
1783,3,9,1,0,2,6,1,2,0,1,6,8,0,1,8,1,0,4,0,3,0,0,0,0,0,0,0
1784,9,10,0,1,1,7,1,4,1,0,4,2,1,4,7,2,3,5,0,5,5,0,0,0,0,0,0
1785,41,8,3,0,3,3,0,0,0,0,5,0,0,3,9,0,2,5,0,2,0,0,0,0,0,0,0
1786,20,4,1,2,4,3,1,4,1,0,5,4,1,3,7,2,3,4,0,4,6,0,0,0,0,0,0
1787,18,3,0,3,5,4,4,4,0,0,2,3,3,2,3,6,2,1,3,6,6,0,0,0,0,0,0
1788,33,6,1,1,4,1,4,4,1,0,5,0,0,4,5,4,5,3,0,2,0,0,0,0,0,0,0
1790,3,9,3,0,1,8,0,1,1,0,5,0,2,3,7,2,1,6,0,3,0,0,0,0,0,0,0
1791,34,6,2,2,4,1,1,6,0,0,3,1,0,4,8,1,6,2,1,3,6,0,0,0,0,0,0
1792,14,2,2,0,4,3,0,6,0,0,2,9,2,2,7,2,2,4,1,6,0,0,0,0,0,0,0
1793,41,8,2,2,3,5,0,3,0,0,5,0,1,3,8,1,5,3,0,2,0,0,0,0,0,0,0
1794,19,3,1,0,4,5,3,6,0,0,2,9,2,0,2,7,0,1,1,7,5,0,0,0,0,0,0
1795,3,9,0,0,3,6,2,4,0,0,3,9,0,4,7,2,0,6,0,3,0,0,0,0,0,0,0
1796,40,8,1,1,3,3,0,4,1,1,4,7,1,4,7,2,3,3,0,3,0,3,0,0,1,0,0
1797,30,5,2,1,4,2,1,2,1,1,6,3,1,3,6,3,6,2,0,3,0,0,0,0,0,0,0
1798,3,9,2,2,6,2,0,3,0,0,4,5,4,2,3,6,3,6,0,3,5,0,0,0,0,0,0
1799,11,1,2,2,3,4,2,3,1,2,4,6,1,3,7,2,3,4,1,4,0,0,0,0,0,0,0
1801,21,4,1,1,0,9,2,0,0,0,7,9,2,1,4,5,0,3,0,8,6,0,0,0,0,0,0
1802,34,6,0,2,3,1,1,6,0,0,3,1,1,6,8,1,5,2,0,3,5,0,0,0,0,0,0
1803,35,6,0,4,7,2,0,5,0,0,4,0,0,5,7,2,5,4,0,2,0,0,0,0,0,0,0
1804,1,8,3,1,4,4,0,4,0,0,5,0,0,1,7,2,4,4,0,1,0,0,0,0,0,0,0
1805,3,9,0,0,3,6,1,2,0,0,6,4,1,2,7,2,2,4,0,3,0,0,0,0,0,0,1
1806,24,4,2,1,2,6,2,5,0,0,3,3,1,2,5,4,1,4,0,6,0,4,0,0,1,0,0
1807,1,8,1,1,2,4,0,1,0,0,5,1,1,3,7,2,7,2,0,1,6,0,0,0,0,0,0
1808,2,8,3,0,5,2,0,4,0,0,4,0,0,6,7,2,2,7,0,1,0,0,0,0,0,0,0
1809,23,4,0,4,3,6,4,3,0,0,2,9,2,0,2,7,0,1,2,7,6,0,0,0,0,0,0
1811,8,10,2,2,2,4,2,2,0,0,3,7,2,3,6,3,2,4,2,4,6,0,0,0,0,0,0
1812,20,4,1,0,1,8,0,4,0,0,4,5,2,0,9,0,0,9,0,4,0,0,0,0,0,0,0
1813,20,4,1,1,4,5,1,6,1,0,1,3,1,2,5,4,5,3,0,4,6,0,0,0,0,0,0
1814,14,2,0,0,6,3,0,6,0,0,2,8,2,0,7,2,1,6,2,6,7,0,0,0,0,0,0
1815,13,2,1,1,4,4,5,4,5,4,0,5,2,1,5,4,0,0,0,6,6,0,0,0,0,0,0
1816,9,10,0,1,1,7,1,4,1,0,4,2,1,4,7,2,3,5,0,5,0,0,0,0,0,0,0
1817,13,2,0,0,2,5,3,2,2,0,3,6,2,1,3,6,3,1,2,6,0,0,0,0,0,0,0
1818,6,9,0,0,4,5,4,1,0,0,5,0,0,0,6,3,0,4,0,3,0,0,0,0,0,0,0
1819,2,8,0,0,5,4,2,4,2,0,4,7,2,0,2,7,0,5,0,1,6,0,0,0,0,0,0
1820,21,4,0,2,4,5,1,6,0,0,4,1,0,0,6,3,1,2,0,8,5,0,0,0,0,0,0
1821,36,7,4,0,2,3,1,6,0,0,4,4,0,6,7,2,3,2,0,2,0,0,0,0,0,0,0
1822,21,4,1,1,2,7,3,5,0,0,2,8,0,0,5,4,2,4,0,8,5,0,0,0,0,0,0
1823,3,9,2,2,6,2,0,3,0,0,4,5,4,2,3,6,3,6,0,3,6,0,0,0,0,0,0
1824,17,3,2,1,3,6,2,4,1,0,3,7,1,1,5,4,1,3,0,8,6,0,0,0,0,0,0
1825,9,10,0,3,4,5,3,3,0,0,3,9,3,0,2,7,0,0,4,5,6,0,0,0,0,0,0
1826,15,2,5,0,6,3,2,5,2,1,2,7,0,2,5,4,1,1,0,6,6,0,0,0,0,0,0
1827,20,4,1,1,2,7,1,3,0,0,5,1,1,1,9,0,2,3,0,4,5,0,0,0,0,0,0
1828,12,2,2,1,6,3,4,5,0,0,0,9,3,0,3,6,0,0,0,8,0,0,0,0,0,0,0
